A,B,C,D,E,F 
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
game theory,0.508,0.32199999999999995,0.28500000000000003,0.285,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
theory,0.31,0.266,0.252,0.27599999999999997,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
part not,0.316,0.256,0.298,0.274,0.252
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
news,0.42800000000000005,0.418,0.49000000000000005,0.466,0.418
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
game theory,0.508,0.32199999999999995,0.28500000000000003,0.285,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
family,0.922,0.294,0.3,0.248,0.21800000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
game theory,0.508,0.32199999999999995,0.28500000000000003,0.285,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
banner machine like,0.40700000000000003,0.29900000000000004,0.265,0.309,0.27
python machine,0.316,0.337,0.29,0.537,0.378
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
game theory,0.508,0.32199999999999995,0.28500000000000003,0.285,0.24
game theory,0.508,0.32199999999999995,0.28500000000000003,0.285,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
most book,0.5454,0.36,0.36,0.33480000000000004,0.324
enjoy,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
world,0.5860000000000001,0.32,0.366,0.352,0.308
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
car,0.718,0.32599999999999996,0.29,0.384,0.256
family,0.922,0.294,0.3,0.248,0.21800000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
very,0,0,0,0,0
music,0.852,0.32599999999999996,0.358,0.264,0.244
learn quick,0.606,0.30300000000000005,0.28300000000000003,0.307,0.225
enjoy,0,0,0,0,0
family,0.922,0.294,0.3,0.248,0.21800000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
most,0,0,0,0,0
mighty,0.584,0.288,0.24,0.33599999999999997,0.23399999999999999
mighty,0.584,0.288,0.24,0.33599999999999997,0.23399999999999999
mighty,0.584,0.288,0.24,0.33599999999999997,0.23399999999999999
cancer,0.20800000000000002,0.592,0.806,0.756,0.42000000000000004
most,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
mighty,0.584,0.288,0.24,0.33599999999999997,0.23399999999999999
most,0,0,0,0,0
most,0,0,0,0,0
most,0,0,0,0,0
mighty,0.584,0.288,0.24,0.33599999999999997,0.23399999999999999
most,0,0,0,0,0
more,0,0,0,0,0
time,0.414,0.356,0.39,0.43200000000000005,0.264
like more,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
family,0.922,0.294,0.3,0.248,0.21800000000000003
little most not building,0.666,0.752,0.762,0.72,0.75
family,0.922,0.294,0.3,0.248,0.21800000000000003
part not,0.316,0.256,0.298,0.274,0.252
part not,0.316,0.256,0.298,0.274,0.252
paper,0.322,0.354,0.302,0.302,0.316
learn quick,0.606,0.30300000000000005,0.28300000000000003,0.307,0.225
music,0.852,0.32599999999999996,0.358,0.264,0.244
very,0,0,0,0,0
car,0.718,0.32599999999999996,0.29,0.384,0.256
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
machine machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
part,0.316,0.256,0.298,0.274,0.252
car,0.718,0.32599999999999996,0.29,0.384,0.256
music,0.852,0.32599999999999996,0.358,0.264,0.244
car,0.718,0.32599999999999996,0.29,0.384,0.256
part not,0.316,0.256,0.298,0.274,0.252
part not,0.316,0.256,0.298,0.274,0.252
very,0,0,0,0,0
music,0.852,0.32599999999999996,0.358,0.264,0.244
music,0.852,0.32599999999999996,0.358,0.264,0.244
most,0,0,0,0,0
learn quick,0.606,0.30300000000000005,0.28300000000000003,0.307,0.225
learn quick,0.606,0.30300000000000005,0.28300000000000003,0.307,0.225
paper,0.322,0.354,0.302,0.302,0.316
part,0.316,0.256,0.298,0.274,0.252
more,0,0,0,0,0
more,0,0,0,0,0
death machine destroy privacy,0.366,0.49949999999999994,0.5205,0.527,0.3555
death machine destroy privacy,0.366,0.49949999999999994,0.5205,0.527,0.3555
part not,0.316,0.256,0.298,0.274,0.252
part not,0.316,0.256,0.298,0.274,0.252
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
family,0.922,0.294,0.3,0.248,0.21800000000000003
little most not building,0.666,0.752,0.762,0.72,0.75
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
time,0.414,0.356,0.39,0.43200000000000005,0.264
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
more,0,0,0,0,0
like more,0,0,0,0,0
time,0.414,0.356,0.39,0.43200000000000005,0.264
time,0.414,0.356,0.39,0.43200000000000005,0.264
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
cut time,0.31799999999999995,0.45899999999999996,0.45,0.521,0.379
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
more,0,0,0,0,0
world,0.5860000000000001,0.32,0.366,0.352,0.308
time good,0.649,0.29500000000000004,0.309,0.337,0.24500000000000002
adult,0.51,0.282,0.318,0.42800000000000005,0.236
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
industry,0.378,0.322,0.296,0.282,0.33799999999999997
time malaria cell,0.35866666666666663,0.38866666666666666,0.4733333333333334,0.5146666666666666,0.39066666666666666
mind,0.5980000000000001,0.384,0.4,0.42800000000000005,0.352
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
industry,0.378,0.322,0.296,0.282,0.33799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
industry,0.378,0.322,0.296,0.282,0.33799999999999997
time malaria cell,0.35866666666666663,0.38866666666666666,0.4733333333333334,0.5146666666666666,0.39066666666666666
much more,0,0,0,0,0
industry,0.378,0.322,0.296,0.282,0.33799999999999997
hard cancer,0.269,0.518,0.5780000000000001,0.599,0.35
hard cancer,0.269,0.518,0.5780000000000001,0.599,0.35
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
world,0.5860000000000001,0.32,0.366,0.352,0.308
adult,0.51,0.282,0.318,0.42800000000000005,0.236
time good,0.649,0.29500000000000004,0.309,0.337,0.24500000000000002
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
journal,0.462,0.346,0.398,0.33999999999999997,0.29
tower not,0.29,0.29,0.322,0.388,0.272
tower not,0.29,0.29,0.322,0.388,0.272
tower not,0.29,0.29,0.322,0.388,0.272
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
tower not,0.29,0.29,0.322,0.388,0.272
tower not,0.29,0.29,0.322,0.388,0.272
memories,0.8300000000000001,0.404,0.54,0.352,0.316
memories,0.8300000000000001,0.404,0.54,0.352,0.316
memories,0.8300000000000001,0.404,0.54,0.352,0.316
learn quick,0.606,0.30300000000000005,0.28300000000000003,0.307,0.225
part,0.316,0.256,0.298,0.274,0.252
part,0.316,0.256,0.298,0.274,0.252
progress,0.724,0.22400000000000003,0.22400000000000003,0.282,0.21200000000000002
victory not,0.884,0.254,0.22400000000000003,0.22400000000000003,0.21200000000000002
victory not,0.884,0.254,0.22400000000000003,0.22400000000000003,0.21200000000000002
victory not,0.884,0.254,0.22400000000000003,0.22400000000000003,0.21200000000000002
victory not,0.884,0.254,0.22400000000000003,0.22400000000000003,0.21200000000000002
cell,0.458,0.33999999999999997,0.322,0.33599999999999997,0.258
cell,0.458,0.33999999999999997,0.322,0.33599999999999997,0.258
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
complete free not option,0.647,0.483,0.496,0.476,0.501
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
city,0.63,0.27999999999999997,0.258,0.358,0.258
city,0.63,0.27999999999999997,0.258,0.358,0.258
cancer,0.20800000000000002,0.592,0.806,0.756,0.42000000000000004
cancer,0.20800000000000002,0.592,0.806,0.756,0.42000000000000004
city,0.63,0.27999999999999997,0.258,0.358,0.258
city,0.63,0.27999999999999997,0.258,0.358,0.258
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25
machine part,0.343,0.297,0.28700000000000003,0.31900000000000006,0.265
time good time,0.5706666666666667,0.31533333333333335,0.336,0.3686666666666667,0.25133333333333335
like,0,0,0,0,0
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25
hard,0.32999999999999996,0.44400000000000006,0.35,0.442,0.27999999999999997
hard,0.32999999999999996,0.44400000000000006,0.35,0.442,0.27999999999999997
hard,0.32999999999999996,0.44400000000000006,0.35,0.442,0.27999999999999997
hard,0.32999999999999996,0.44400000000000006,0.35,0.442,0.27999999999999997
like,0,0,0,0,0
like,0,0,0,0,0
like,0,0,0,0,0
trust,0.8220000000000001,0.308,0.31,0.382,0.27
win,0.874,0.27,0.264,0.27,0.23399999999999999
part,0.316,0.256,0.298,0.274,0.252
like,0,0,0,0,0
win,0.874,0.27,0.264,0.27,0.23399999999999999
like,0,0,0,0,0
like,0,0,0,0,0
like,0,0,0,0,0
win,0.874,0.27,0.264,0.27,0.23399999999999999
win,0.874,0.27,0.264,0.27,0.23399999999999999
trust,0.8220000000000001,0.308,0.31,0.382,0.27
trust,0.8220000000000001,0.308,0.31,0.382,0.27
win,0.874,0.27,0.264,0.27,0.23399999999999999
part,0.316,0.256,0.298,0.274,0.252
trust,0.8220000000000001,0.308,0.31,0.382,0.27
trust,0.8220000000000001,0.308,0.31,0.382,0.27
win,0.874,0.27,0.264,0.27,0.23399999999999999
part,0.316,0.256,0.298,0.274,0.252
like,0,0,0,0,0
like,0,0,0,0,0
face,0.624,0.368,0.4,0.372,0.348
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
triumph,0.86,0.268,0.256,0.27599999999999997,0.24
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
more,0,0,0,0,0
triumph,0.86,0.268,0.256,0.27599999999999997,0.24
most,0,0,0,0,0
most,0,0,0,0,0
most,0,0,0,0,0
most,0,0,0,0,0
more,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
more,0,0,0,0,0
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
face,0.624,0.368,0.4,0.372,0.348
face,0.624,0.368,0.4,0.372,0.348
dog cat,0.6839999999999999,0.279,0.28500000000000003,0.293,0.298
much more,0,0,0,0,0
watch,0.4,0.25,0.27599999999999997,0.284,0.258
much more,0,0,0,0,0
much more,0,0,0,0,0
strong,0.704,0.316,0.242,0.32999999999999996,0.23399999999999999
watch,0.4,0.25,0.27599999999999997,0.284,0.258
white paper,0.417,0.29100000000000004,0.277,0.265,0.273
powerful world learn advantage,0.659,0.3185,0.29450000000000004,0.34950000000000003,0.26
paper,0.322,0.354,0.302,0.302,0.316
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
capable,0.6839999999999999,0.262,0.27,0.312,0.252
time good time,0.5706666666666667,0.31533333333333335,0.336,0.3686666666666667,0.25133333333333335
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
book,0.606,0.4,0.4,0.372,0.36
book,0.606,0.4,0.4,0.372,0.36
book,0.606,0.4,0.4,0.372,0.36
book,0.606,0.4,0.4,0.372,0.36
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
trust,0.8220000000000001,0.308,0.31,0.382,0.27
theory,0.31,0.266,0.252,0.27599999999999997,0.24
most powerful person,0.6275999999999999,0.36800000000000005,0.3402,0.42650000000000005,0.3169
music,0.852,0.32599999999999996,0.358,0.264,0.244
quality,0.71,0.29,0.268,0.252,0.254
more,0,0,0,0,0
kick,0.322,0.47000000000000003,0.302,0.356,0.292
kick,0.322,0.47000000000000003,0.302,0.356,0.292
kick,0.322,0.47000000000000003,0.302,0.356,0.292
trust,0.8220000000000001,0.308,0.31,0.382,0.27
more,0,0,0,0,0
trust,0.8220000000000001,0.308,0.31,0.382,0.27
kick,0.322,0.47000000000000003,0.302,0.356,0.292
trust,0.8220000000000001,0.308,0.31,0.382,0.27
trust,0.8220000000000001,0.308,0.31,0.382,0.27
trust,0.8220000000000001,0.308,0.31,0.382,0.27
quality,0.71,0.29,0.268,0.252,0.254
most powerful person,0.6275999999999999,0.36800000000000005,0.3402,0.42650000000000005,0.3169
music,0.852,0.32599999999999996,0.358,0.264,0.244
most powerful person,0.6275999999999999,0.36800000000000005,0.3402,0.42650000000000005,0.3169
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
watch loved,0.6769999999999999,0.23899999999999996,0.273,0.29,0.23399999999999999
time bird,0.483,0.29000000000000004,0.30999999999999994,0.339,0.258
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
python building part,0.30400000000000005,0.28,0.28,0.4213333333333333,0.3266666666666667
paper building,0.328,0.301,0.27,0.29100000000000004,0.28300000000000003
detail,0.43600000000000005,0.298,0.25,0.256,0.266
detail,0.43600000000000005,0.298,0.25,0.256,0.266
watch machine,0.385,0.294,0.27599999999999997,0.324,0.26799999999999996
tank,0.272,0.38,0.322,0.41600000000000004,0.306
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
tank,0.272,0.38,0.322,0.41600000000000004,0.306
tank,0.272,0.38,0.322,0.41600000000000004,0.306
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
tank,0.272,0.38,0.322,0.41600000000000004,0.306
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
watch,0.4,0.25,0.27599999999999997,0.284,0.258
fat lie machine news,0.32600000000000007,0.514,0.5115000000000001,0.48,0.516
people,0.626,0.382,0.38,0.386,0.344
watch,0.4,0.25,0.27599999999999997,0.284,0.258
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
watch,0.4,0.25,0.27599999999999997,0.284,0.258
fat lie machine,0.29200000000000004,0.5459999999999999,0.5186666666666667,0.48466666666666663,0.5486666666666667
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
watch,0.4,0.25,0.27599999999999997,0.284,0.258
watch,0.4,0.25,0.27599999999999997,0.284,0.258
watch,0.4,0.25,0.27599999999999997,0.284,0.258
malaria,0.20400000000000001,0.47000000000000003,0.708,0.776,0.65
present,0.8099999999999999,0.252,0.27,0.272,0.22400000000000003
machine,0.37,0.33799999999999997,0.27599999999999997,0.364,0.27799999999999997
not easy like,0.21600000000000003,0.7779999999999999,0.77,0.762,0.782
more surprised,0.366,0.143,0.13899999999999998,0.19,0.11399999999999999
industry,0.378,0.322,0.296,0.282,0.33799999999999997
couple not,0.8099999999999999,0.288,0.324,0.322,0.246
couple not,0.8099999999999999,0.288,0.324,0.322,0.246
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
people,0.626,0.382,0.38,0.386,0.344
industry,0.378,0.322,0.296,0.282,0.33799999999999997
most,0,0,0,0,0
industry,0.378,0.322,0.296,0.282,0.33799999999999997
industry,0.378,0.322,0.296,0.282,0.33799999999999997
industry,0.378,0.322,0.296,0.282,0.33799999999999997
industry,0.378,0.322,0.296,0.282,0.33799999999999997
face,0.624,0.368,0.4,0.372,0.348
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236
most,0,0,0,0,0
most,0,0,0,0,0
most,0,0,0,0,0
paper,0.322,0.354,0.302,0.302,0.316
hit,0.312,0.646,0.506,0.5559999999999999,0.45599999999999996
couple not,0.8099999999999999,0.288,0.324,0.322,0.246
hit,0.312,0.646,0.506,0.5559999999999999,0.45599999999999996
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236
beautiful,0.9019999999999999,0.244,0.264,0.262,0.236
face,0.624,0.368,0.4,0.372,0.348
face,0.624,0.368,0.4,0.372,0.348
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998
unit,0.384,0.256,0.254,0.248,0.236
unit,0.384,0.256,0.254,0.248,0.236
unit,0.384,0.256,0.254,0.248,0.236
