A,B,C,D,E,F 
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
much,0,0,0,0,0
dark not,0.362,0.32799999999999996,0.434,0.614,0.252
time,0.414,0.356,0.39,0.43200000000000005,0.264
option,0.5780000000000001,0.264,0.238,0.314,0.21600000000000003
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
market,0.426,0.288,0.27799999999999997,0.296,0.27799999999999997
ocean,0.828,0.246,0.266,0.434,0.24
much much more,0,0,0,0,0
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
accident,0.21200000000000002,0.564,0.722,0.738,0.376
name,0.508,0.298,0.27799999999999997,0.264,0.252
name,0.508,0.298,0.27799999999999997,0.264,0.252
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
cut,0.22200000000000003,0.562,0.51,0.61,0.49400000000000005
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
social,0.734,0.246,0.26,0.33199999999999996,0.21600000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
power good,0.788,0.288,0.254,0.359,0.25999999999999995
time,0.414,0.356,0.39,0.43200000000000005,0.264
time,0.414,0.356,0.39,0.43200000000000005,0.264
most,0,0,0,0,0
time,0.414,0.356,0.39,0.43200000000000005,0.264
time,0.414,0.356,0.39,0.43200000000000005,0.264
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
time,0.414,0.356,0.39,0.43200000000000005,0.264
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
false,0.244,0.524,0.422,0.4,0.318
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
watch rude offend people,0.3635,0.53,0.4165,0.3635,0.41600000000000004
watch rude offend people,0.3635,0.53,0.4165,0.3635,0.41600000000000004
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
key,0.422,0.266,0.244,0.25,0.22599999999999998
watch rude offend people,0.3635,0.53,0.4165,0.3635,0.41600000000000004
key,0.422,0.266,0.244,0.25,0.22599999999999998
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
power,0.692,0.34199999999999997,0.27999999999999997,0.476,0.294
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
social,0.734,0.246,0.26,0.33199999999999996,0.21600000000000003
social,0.734,0.246,0.26,0.33199999999999996,0.21600000000000003
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
ship,0.43200000000000005,0.22599999999999998,0.25,0.33999999999999997,0.22599999999999998
accident,0.21200000000000002,0.564,0.722,0.738,0.376
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
improve,0.792,0.258,0.25,0.294,0.21200000000000002
money,0.8460000000000001,0.41200000000000003,0.384,0.404,0.40599999999999997
time,0.414,0.356,0.39,0.43200000000000005,0.264
improve,0.792,0.258,0.25,0.294,0.21200000000000002
improve,0.792,0.258,0.25,0.294,0.21200000000000002
safe,0.8240000000000001,0.20400000000000001,0.21800000000000003,0.272,0.20600000000000002
red hat,0.44700000000000006,0.35,0.25599999999999995,0.308,0.25
red hat,0.44700000000000006,0.35,0.25599999999999995,0.308,0.25
money,0.8460000000000001,0.41200000000000003,0.384,0.404,0.40599999999999997
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
social,0.734,0.246,0.26,0.33199999999999996,0.21600000000000003
tool,0.316,0.266,0.242,0.27,0.246
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
world,0.5860000000000001,0.32,0.366,0.352,0.308
red hat,0.44700000000000006,0.35,0.25599999999999995,0.308,0.25
alive,0.826,0.22799999999999998,0.246,0.27599999999999997,0.22799999999999998
alive,0.826,0.22799999999999998,0.246,0.27599999999999997,0.22799999999999998
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
option,0.5780000000000001,0.264,0.238,0.314,0.21600000000000003
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
enjoy,0,0,0,0,0
much much more,0,0,0,0,0
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003
event field,0.502,0.26399999999999996,0.273,0.271,0.23399999999999999
save,0.706,0.246,0.266,0.296,0.20600000000000002
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
good,0.884,0.23399999999999999,0.22799999999999998,0.242,0.22599999999999998
accident,0.21200000000000002,0.564,0.722,0.738,0.376
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
accident,0.21200000000000002,0.564,0.722,0.738,0.376
not,0,0,0,0,0
not,0,0,0,0,0
not,0,0,0,0,0
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
little,0,0,0,0,0
little,0,0,0,0,0
not not,0,0,0,0,0
any,0,0,0,0,0
much much more,0,0,0,0,0
any,0,0,0,0,0
arm table,0.336,0.23500000000000001,0.21800000000000003,0.229,0.22400000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
key,0.422,0.266,0.244,0.25,0.22599999999999998
key,0.422,0.266,0.244,0.25,0.22599999999999998
key,0.422,0.266,0.244,0.25,0.22599999999999998
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
safe,0.8240000000000001,0.20400000000000001,0.21800000000000003,0.272,0.20600000000000002
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
context,0.27799999999999997,0.252,0.24,0.244,0.22599999999999998
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
any crash,0.762,0.43600000000000005,0.324,0.27199999999999996,0.5660000000000001
sin,0.23399999999999999,0.544,0.562,0.5660000000000001,0.538
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
engine,0.322,0.242,0.22799999999999998,0.262,0.262
engine,0.322,0.242,0.22799999999999998,0.262,0.262
sin,0.23399999999999999,0.544,0.562,0.5660000000000001,0.538
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
power good,0.788,0.288,0.254,0.359,0.25999999999999995
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
building,0.33399999999999996,0.248,0.238,0.27999999999999997,0.25
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
people,0.626,0.382,0.38,0.386,0.344
people,0.626,0.382,0.38,0.386,0.344
like,0,0,0,0,0
learn more,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn more,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003
table,0.306,0.22400000000000003,0.21800000000000003,0.22400000000000003,0.22200000000000003
arm table,0.336,0.23500000000000001,0.21800000000000003,0.229,0.22400000000000003
learn more,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
powerful,0.6679999999999999,0.32,0.256,0.45,0.262
powerful,0.6679999999999999,0.32,0.256,0.45,0.262
like,0,0,0,0,0
totally computer,0.4304,0.29440000000000005,0.2064,0.22879999999999998,0.22719999999999999
not not,0,0,0,0,0
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
broken,0.22799999999999998,0.5780000000000001,0.646,0.48200000000000004,0.33999999999999997
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
learn red,0.5820000000000001,0.40499999999999997,0.293,0.36,0.24300000000000002
red,0.458,0.47000000000000003,0.282,0.388,0.264
safe,0.8240000000000001,0.20400000000000001,0.21800000000000003,0.272,0.20600000000000002
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
much much more,0,0,0,0,0
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
panic failure,0.23399999999999999,0.6,0.6599999999999999,0.7859999999999999,0.454
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
good fire,0.58,0.37,0.40800000000000003,0.47400000000000003,0.297
good fire,0.58,0.37,0.40800000000000003,0.47400000000000003,0.297
clock,0.3,0.262,0.27599999999999997,0.27999999999999997,0.252
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
clock,0.3,0.262,0.27599999999999997,0.27999999999999997,0.252
tree,0.516,0.22400000000000003,0.22799999999999998,0.23399999999999999,0.21200000000000002
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
arm board,0.325,0.279,0.24699999999999997,0.255,0.244
arm board,0.325,0.279,0.24699999999999997,0.255,0.244
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
world,0.5860000000000001,0.32,0.366,0.352,0.308
accident,0.21200000000000002,0.564,0.722,0.738,0.376
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
event,0.524,0.284,0.294,0.27599999999999997,0.242
event,0.524,0.284,0.294,0.27599999999999997,0.242
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
news,0.42800000000000005,0.418,0.49000000000000005,0.466,0.418
nice nice respect,0.8413333333333333,0.24800000000000003,0.25066666666666665,0.2573333333333333,0.23133333333333334
nice nice respect,0.8413333333333333,0.24800000000000003,0.25066666666666665,0.2573333333333333,0.23133333333333334
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
more,0,0,0,0,0
adventure,0.744,0.21600000000000003,0.21800000000000003,0.446,0.21000000000000002
adventure,0.744,0.21600000000000003,0.21800000000000003,0.446,0.21000000000000002
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
improve,0.792,0.258,0.25,0.294,0.21200000000000002
space,0.512,0.242,0.3,0.37,0.22200000000000003
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
learn,0.706,0.33999999999999997,0.304,0.33199999999999996,0.22200000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
flag,0.626,0.284,0.318,0.288,0.246
arm reserved memory,0.4806666666666667,0.3233333333333333,0.3533333333333334,0.322,0.2773333333333333
name,0.508,0.298,0.27799999999999997,0.264,0.252
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
free,0.8720000000000001,0.22999999999999998,0.22999999999999998,0.266,0.21800000000000003
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
not,0,0,0,0,0
event news,0.476,0.351,0.392,0.371,0.32999999999999996
event news,0.476,0.351,0.392,0.371,0.32999999999999996
event news,0.476,0.351,0.392,0.371,0.32999999999999996
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
sleep,0.858,0.244,0.298,0.262,0.236
theory,0.31,0.266,0.252,0.27599999999999997,0.24
context method,0.296,0.252,0.24500000000000002,0.251,0.23499999999999996
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
world happy,0.7609999999999999,0.268,0.3,0.28700000000000003,0.264
clock,0.3,0.262,0.27599999999999997,0.27999999999999997,0.252
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
privacy,0.618,0.304,0.288,0.316,0.23199999999999998
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
tool,0.316,0.266,0.242,0.27,0.246
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
option,0.5780000000000001,0.264,0.238,0.314,0.21600000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
game hide,0.493,0.346,0.34900000000000003,0.438,0.24900000000000003
game hide,0.493,0.346,0.34900000000000003,0.438,0.24900000000000003
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
fault,0.238,0.532,0.434,0.484,0.346
arm,0.366,0.246,0.21800000000000003,0.23399999999999999,0.22599999999999998
horror,0.236,0.41200000000000003,0.41600000000000004,0.764,0.392
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
memory,0.6719999999999999,0.4,0.49400000000000005,0.384,0.33799999999999997
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
python,0.262,0.33599999999999997,0.304,0.71,0.47800000000000004
like,0,0,0,0,0
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
sin,0.23399999999999999,0.544,0.562,0.5660000000000001,0.538
love more,0.944,0.33999999999999997,0.43200000000000005,0.41,0.244
game,0.706,0.378,0.318,0.294,0.24
